Flight_ID,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Travel_Purpose,Seat_Class,Flight_Satisfaction_Score,Delay_Minutes,No_Show,Weather_Impact
F179,JFK,SFO,11/16/2023 8:56,165,On-time,1578,Family,Economy,7.9,24,0,0
F549,SEA,LAX,7/4/2023 15:53,252,On-time,1610,Emergency,Economy,3.3,0,0,0
F1429,DEN,LAX,1/9/2024 0:49,166,On-time,1410,Family,Economy,6.3,8,0,0
F1321,ORD,DFW,1/22/2024 12:31,113,On-time,1187,Business,Economy,7.4,24,0,0
F1209,JFK,SFO,10/9/2023 7:27,59,On-time,1105,Leisure,Economy,6,7,0,0
F1000,DFW,JFK,1/27/2024 22:44,240,On-time,1006,Leisure,Economy,6.9,2,0,0
F617,ORD,ATL,6/23/2024 16:13,241,On-time,1585,Emergency,Economy,8.5,4,0,0
F432,LAX,SFO,8/28/2023 5:18,182,On-time,963,Business,First,8.8,5,0,0
F453,DEN,DFW,2/1/2025 1:23,158,On-time,960,Business,Economy,5,5,0,1
F1218,ORD,SFO,4/15/2025 4:07,84,On-time,1204,Emergency,Economy,6.2,0,0,0
F1354,DEN,SEA,12/30/2023 16:21,158,On-time,990,Family,Economy,8.8,34,0,0
F1971,SEA,ATL,10/2/2024 4:47,336,Cancelled,1378,Emergency,First,7.6,4,0,0
F1710,DFW,SEA,11/8/2023 15:00,161,On-time,1024,Business,Premium Economy,6.2,21,0,1
F607,LAX,ORD,3/10/2024 3:20,149,On-time,1680,Emergency,Economy,7,5,0,0
F1215,JFK,LAX,1/11/2024 5:31,178,On-time,1563,Emergency,Business,7.8,2,0,0
F462,LAX,ORD,2/18/2025 9:13,174,Delayed,1504,Family,Business,7.9,10,0,0
F1860,LAX,SFO,10/25/2023 11:04,294,On-time,1423,Family,Economy,6.4,8,0,1
F423,SFO,ATL,1/9/2024 23:52,169,On-time,1321,Family,Premium Economy,6.7,5,0,1
F105,LAX,ATL,10/11/2024 23:56,281,Delayed,1529,Leisure,Business,4.9,8,0,0
F810,DFW,LAX,1/22/2024 8:11,115,On-time,1440,Business,Economy,8.2,11,0,0
F523,SFO,JFK,5/4/2024 17:08,96,On-time,1040,Emergency,Business,5.3,5,0,0
F133,DEN,SEA,8/9/2024 8:15,281,On-time,1527,Emergency,Economy,6,2,0,1
F1843,DFW,SFO,11/20/2023 18:50,52,On-time,663,Business,Economy,5.2,15,0,1
F625,ATL,LAX,6/27/2024 1:30,150,On-time,1075,Business,Economy,6.3,7,0,0
F940,SFO,SFO,10/20/2023 7:38,121,Delayed,1532,Leisure,Economy,10,38,0,0
F760,ATL,DEN,9/8/2023 22:05,157,On-time,1811,Leisure,Economy,7,3,0,0
F829,ATL,DEN,9/19/2024 5:00,286,On-time,1556,Family,Economy,5,14,0,0
F1334,SFO,ATL,2/10/2024 6:49,196,On-time,1004,Emergency,Business,6.6,6,0,0
F290,ATL,ATL,1/30/2025 19:50,202,On-time,1632,Leisure,Business,8.2,8,0,0
F622,ATL,JFK,2/16/2025 23:53,251,Delayed,1329,Emergency,First,8.1,5,0,0
F833,SFO,JFK,7/11/2023 10:09,129,On-time,1454,Family,Economy,9.1,19,0,1
F124,ORD,DEN,3/2/2024 23:36,138,On-time,857,Family,Economy,4.1,2,0,0
F896,SFO,DFW,1/20/2025 14:33,97,On-time,1228,Business,Economy,9.6,4,0,0
F764,ORD,SFO,4/18/2025 22:45,175,On-time,963,Business,First,5,0,0,1
F1527,DEN,DEN,6/9/2023 18:53,157,On-time,783,Family,Economy,4.8,1,0,1
F1901,DEN,ATL,3/3/2024 8:35,236,On-time,730,Family,Business,6.4,17,0,0
F1082,ORD,SFO,1/16/2024 13:33,126,On-time,1481,Emergency,Economy,5,10,0,1
F633,ATL,ATL,6/8/2024 17:08,163,On-time,1054,Leisure,Premium Economy,8,6,1,0
F1963,LAX,DEN,12/8/2023 9:25,151,On-time,1499,Family,Business,4.8,14,0,0
F367,DEN,DEN,9/30/2023 20:14,243,On-time,1251,Emergency,Economy,4.6,3,0,0
F825,SFO,SEA,6/18/2024 19:54,239,On-time,1753,Leisure,Economy,5.7,3,0,0
F1361,DEN,ORD,2/21/2025 17:04,186,On-time,1178,Business,Premium Economy,6.6,45,1,0
F1104,JFK,SFO,3/2/2025 19:42,178,Cancelled,838,Emergency,Economy,4.5,1,0,0
F1523,SEA,ATL,11/21/2023 18:28,247,Delayed,866,Business,Economy,5.1,6,0,0
F1249,SFO,JFK,4/16/2025 4:21,303,On-time,1033,Emergency,First,6.2,10,0,0
F434,DFW,LAX,8/9/2024 3:44,131,On-time,1376,Leisure,Premium Economy,7.2,23,0,0
F552,SEA,ORD,3/30/2024 8:51,202,On-time,1416,Leisure,Economy,10,24,0,0
F1402,SEA,ATL,2/10/2024 5:39,201,On-time,1320,Leisure,Economy,9,14,0,0
F1045,SEA,SEA,11/1/2024 8:50,241,On-time,1036,Emergency,Economy,6.3,1,0,1
F73,SFO,SEA,1/5/2024 19:32,206,On-time,1687,Leisure,Economy,5.6,6,0,0
F940,ORD,ATL,11/29/2023 22:08,196,Delayed,1272,Emergency,Economy,7.6,1,0,0
F1365,DEN,DFW,3/28/2024 4:24,231,On-time,1226,Business,Economy,7.2,11,0,0
F1403,DEN,DEN,9/7/2023 22:26,149,On-time,873,Emergency,Premium Economy,8.2,2,0,0
F870,JFK,SEA,2/20/2024 11:00,-4,On-time,879,Emergency,Premium Economy,6.3,10,0,0
F1165,DFW,SFO,9/12/2024 16:06,195,On-time,966,Business,Business,8.5,9,0,0
F53,DEN,DEN,5/27/2024 20:41,259,On-time,799,Business,Premium Economy,3.4,6,0,0
F645,SEA,SFO,8/2/2023 1:22,155,On-time,855,Leisure,Economy,5.3,8,0,0
F1228,ATL,LAX,4/28/2023 9:42,217,Delayed,863,Family,Economy,6.6,10,0,1
F1539,SFO,ATL,8/1/2023 2:20,129,On-time,1356,Leisure,Economy,9.7,4,0,1
F1158,SFO,JFK,6/8/2024 21:07,245,On-time,1245,Emergency,Premium Economy,2.7,25,0,1
F1732,JFK,ATL,12/8/2024 5:20,250,On-time,1320,Emergency,Economy,10,2,0,0
F1792,SEA,DFW,4/30/2023 3:46,278,On-time,1247,Family,Economy,8.6,16,0,0
F66,SEA,LAX,6/6/2024 21:29,186,On-time,1124,Leisure,Business,4.3,4,0,0
F1853,DFW,ORD,2/12/2024 13:57,115,On-time,854,Emergency,Economy,6,6,0,0
F669,SFO,ATL,11/9/2024 23:13,93,On-time,984,Family,Economy,6.9,10,0,0
F406,DFW,DFW,3/6/2024 22:56,248,On-time,1114,Emergency,Economy,8.1,2,0,1
F1292,JFK,LAX,11/16/2024 15:20,231,On-time,1734,Emergency,Economy,7.2,2,0,0
F1009,ATL,ORD,8/9/2023 19:57,121,On-time,1140,Emergency,Economy,4.9,3,0,0
F1782,JFK,LAX,11/26/2023 13:42,122,Delayed,1217,Family,Economy,5.8,3,0,0
F1427,ATL,DEN,1/30/2025 9:01,111,Delayed,698,Emergency,Business,6.6,12,0,0
F19,DFW,ATL,9/9/2024 21:37,173,On-time,1085,Business,Economy,6.5,6,0,0
F690,SFO,ORD,3/13/2025 0:17,210,On-time,1489,Family,Economy,8.5,3,0,0
F1490,SFO,DFW,2/8/2024 10:37,232,On-time,1183,Family,Economy,7.7,12,0,0
F1890,ORD,DEN,10/18/2023 22:58,166,Cancelled,1346,Business,Business,9,0,0,0
F1115,JFK,DEN,4/26/2023 16:33,173,On-time,1363,Family,Business,5.4,1,0,0
F111,SEA,ATL,7/21/2024 14:23,253,On-time,912,Leisure,Business,4.6,30,0,0
F598,DFW,DFW,3/28/2024 16:54,210,On-time,375,Business,Premium Economy,7.9,5,0,0
F1630,DFW,SEA,11/28/2023 13:04,187,On-time,885,Family,Economy,9.3,18,0,1
F2000,ATL,DEN,6/16/2024 4:59,141,On-time,1400,Leisure,Economy,4.5,16,0,0
F805,JFK,ORD,3/10/2025 15:55,161,On-time,1248,Family,Economy,7.5,5,0,0
F163,SFO,JFK,9/19/2024 9:08,126,On-time,1155,Emergency,Economy,4.4,21,0,1
F605,SEA,LAX,7/15/2024 12:22,216,Delayed,1095,Emergency,Premium Economy,7.3,5,0,0
F1712,DEN,ATL,10/15/2023 1:14,143,On-time,1423,Business,Premium Economy,7.3,4,0,0
F1713,DEN,SFO,1/29/2024 22:56,222,On-time,900,Business,Economy,9,2,0,0
F1193,ATL,SEA,3/10/2025 8:25,200,Cancelled,1321,Emergency,Business,4,12,0,0
F1894,JFK,DEN,2/15/2025 17:48,199,On-time,1772,Leisure,First,6.3,8,0,0
F523,DEN,DEN,8/24/2023 21:39,274,On-time,1258,Business,Economy,8.3,7,0,0
F1001,DFW,SFO,1/15/2025 18:17,168,On-time,1251,Emergency,Premium Economy,4.9,1,0,0
F1436,DEN,DEN,11/6/2024 18:44,153,On-time,1294,Business,Business,7.7,3,0,0
F290,DEN,DEN,12/11/2024 0:14,345,On-time,1111,Leisure,Premium Economy,7.1,29,0,0
F1563,SEA,JFK,6/9/2023 0:58,102,On-time,1614,Business,Business,8,1,0,0
F1724,ATL,ORD,12/15/2024 4:04,181,Delayed,961,Business,Premium Economy,8.4,6,0,0
F470,DFW,SEA,7/2/2024 9:22,124,On-time,1768,Business,Economy,6,1,0,0
F994,JFK,ATL,3/11/2025 1:09,106,On-time,368,Business,Economy,5.9,5,0,1
F1590,SEA,SFO,12/11/2024 15:24,164,On-time,1175,Family,First,8.5,18,0,0
F359,DEN,DEN,10/7/2024 20:06,264,Delayed,1001,Leisure,Economy,6.9,3,0,0
F524,JFK,ATL,1/29/2025 5:24,165,On-time,973,Leisure,First,5.7,4,0,0
F15,SFO,ORD,9/25/2023 1:47,169,On-time,641,Family,Economy,8.4,0,0,0
F276,DEN,ORD,5/26/2023 7:33,205,On-time,1410,Family,Premium Economy,6,13,0,0
F1501,DFW,DFW,8/29/2024 17:28,190,On-time,943,Family,Economy,7.5,10,0,0
F1762,SEA,ATL,10/28/2024 7:57,287,On-time,1117,Business,Economy,6.5,5,0,0
F586,SEA,SFO,3/12/2025 21:02,300,On-time,776,Business,Business,5.5,24,0,0
F1822,JFK,SEA,12/10/2023 11:41,128,Delayed,814,Emergency,Premium Economy,4.8,3,0,0
F482,LAX,DFW,6/30/2023 1:17,289,On-time,1611,Emergency,Economy,6.5,30,0,0
F983,SEA,ATL,8/15/2024 18:30,171,On-time,831,Family,First,5.8,6,0,0
F68,SEA,DEN,8/19/2024 0:03,239,On-time,845,Family,Economy,5.7,7,0,0
F858,JFK,SEA,8/27/2023 7:58,198,On-time,724,Emergency,Economy,6,5,0,1
F393,DEN,SEA,6/9/2023 21:36,123,On-time,929,Family,First,5.8,4,0,0
F206,JFK,DFW,12/8/2024 11:05,226,On-time,1314,Business,Economy,8.5,30,0,0
F1647,DFW,JFK,11/27/2024 19:39,230,On-time,1393,Family,Economy,7.5,4,0,1
F1676,ORD,SEA,11/23/2023 23:30,202,Delayed,1494,Family,Economy,5,18,0,0
F1710,SFO,DEN,4/10/2024 23:56,203,On-time,1637,Business,Economy,6.9,6,1,0
F1162,ATL,DFW,9/24/2024 17:41,198,On-time,1093,Leisure,Economy,6.5,16,1,0
F763,SEA,DEN,9/26/2023 2:07,166,On-time,1009,Emergency,Economy,8.5,22,0,0
F73,LAX,SFO,7/18/2024 7:43,207,Delayed,1674,Leisure,Economy,7.1,2,0,0
F1240,JFK,DFW,10/10/2024 2:58,93,On-time,1116,Emergency,Economy,5.2,6,0,0
F1358,ATL,SFO,12/29/2023 17:36,136,On-time,1411,Business,Business,7.8,5,0,0
F1634,JFK,SEA,9/25/2023 0:30,223,On-time,1035,Business,Economy,8.6,6,0,1
F848,DEN,DFW,5/7/2023 8:18,160,On-time,1085,Leisure,Premium Economy,9.2,14,0,0
F79,SFO,LAX,7/28/2023 18:32,97,Cancelled,836,Leisure,Economy,6.9,14,0,0
F127,SEA,DEN,10/17/2023 15:38,197,On-time,1170,Emergency,Economy,7,25,0,0
F510,SFO,ORD,6/27/2023 19:06,238,On-time,1288,Emergency,Economy,7.9,3,0,0
F458,ORD,DFW,9/13/2023 19:03,134,On-time,1191,Leisure,Economy,7.4,13,0,0
F617,LAX,ORD,9/21/2024 0:29,104,On-time,923,Family,Economy,10,3,0,0
F1633,SFO,DFW,5/6/2024 18:33,174,On-time,1128,Leisure,Premium Economy,5.7,6,0,1
F1321,DFW,JFK,1/28/2024 14:49,195,Delayed,1252,Leisure,Business,6.3,3,0,0
F175,ORD,ORD,5/14/2024 12:22,70,On-time,1775,Business,Business,8.3,5,0,0
F748,JFK,ATL,4/9/2025 6:03,177,Delayed,944,Emergency,Business,5.9,4,0,0
F761,ORD,ATL,3/31/2024 8:26,178,On-time,1132,Business,Economy,9.6,11,0,0
F269,SEA,ORD,4/26/2024 11:39,238,On-time,1347,Family,Economy,7.7,16,0,0
F1418,DFW,LAX,2/29/2024 21:37,267,On-time,943,Business,Economy,8,12,0,0
F1336,JFK,ATL,9/19/2023 9:45,142,Cancelled,1336,Family,Economy,6.4,17,0,0
F1467,LAX,DFW,9/16/2023 8:30,136,On-time,1012,Business,Business,5,9,0,0
F1729,DFW,DFW,11/3/2024 19:48,186,On-time,951,Business,Premium Economy,8,5,0,0
F710,DEN,JFK,5/27/2024 20:55,211,On-time,1537,Family,Economy,3.8,6,0,0
F320,ATL,ORD,7/19/2024 3:38,143,On-time,1106,Leisure,Economy,7.1,2,0,0
F947,SFO,JFK,5/2/2023 12:59,195,On-time,892,Business,Premium Economy,5.1,2,0,0
F1611,JFK,ATL,3/16/2024 13:21,211,On-time,951,Family,Premium Economy,9.8,4,0,0
F1506,DFW,DEN,10/23/2023 21:25,146,On-time,1277,Leisure,Economy,7.7,1,0,0
F1620,SFO,ORD,8/23/2024 5:16,174,On-time,2224,Business,First,5.6,20,0,0
F1660,LAX,ATL,1/24/2025 17:55,228,Delayed,1512,Family,Economy,3.7,0,0,0
F1237,DFW,ORD,4/2/2025 18:06,194,On-time,673,Leisure,Economy,6.8,10,0,0
F173,SFO,LAX,3/24/2025 9:23,235,On-time,1375,Emergency,Business,8,14,0,0
F193,SFO,SEA,1/12/2025 16:38,219,On-time,894,Emergency,Premium Economy,3.3,17,0,1
F1085,SEA,SEA,4/15/2025 21:44,159,On-time,1277,Business,Economy,8.7,0,0,0
F249,JFK,SEA,10/19/2023 20:37,135,On-time,958,Business,Economy,5.4,0,0,0
F301,SFO,DFW,6/8/2024 23:21,192,On-time,1450,Emergency,Economy,7.5,6,0,1
F477,DEN,ATL,5/20/2024 2:26,128,On-time,1414,Business,Premium Economy,7.8,1,0,0
F982,LAX,DEN,10/27/2024 16:27,258,On-time,1198,Leisure,Economy,6.2,3,0,1
F711,SEA,JFK,11/15/2023 3:49,193,On-time,1119,Business,Economy,6.1,10,0,0
F1677,SFO,JFK,4/23/2024 22:05,181,On-time,1467,Family,Premium Economy,7.5,4,0,1
F570,DFW,SFO,10/4/2024 2:48,154,On-time,918,Business,Economy,7.3,20,0,0
F1747,SEA,LAX,7/11/2023 8:15,233,On-time,1191,Emergency,Economy,5,19,0,0
F111,DFW,ORD,10/17/2023 22:13,187,On-time,1429,Family,Premium Economy,10,7,0,0
F586,DFW,LAX,11/2/2023 0:51,288,On-time,1304,Family,Premium Economy,6.1,1,0,0
F1497,ORD,DFW,11/21/2024 9:50,120,On-time,1021,Emergency,Economy,8.6,30,0,1
F1239,LAX,ORD,6/17/2024 10:21,182,On-time,1291,Family,Premium Economy,10,17,0,1
F286,SEA,DFW,3/16/2025 7:36,176,Delayed,1167,Leisure,Economy,6.3,13,0,0
F344,JFK,SFO,4/25/2023 13:25,224,Cancelled,1495,Business,Economy,6,5,0,1
F1719,ATL,DFW,6/22/2023 1:34,200,On-time,933,Emergency,Premium Economy,4.3,4,0,0
F1954,JFK,SFO,6/17/2023 20:24,136,On-time,1067,Family,Economy,6.8,1,0,0
F582,LAX,DFW,10/9/2023 19:35,229,On-time,874,Leisure,Premium Economy,5,10,0,0
F1114,SEA,DFW,4/21/2025 13:07,169,On-time,1315,Business,Economy,10,3,0,0
F499,SEA,SFO,2/6/2024 12:06,171,On-time,1171,Business,Economy,8.5,8,1,0
F759,ORD,SEA,12/6/2024 14:58,282,On-time,772,Business,Economy,5.1,4,0,0
F1624,DEN,JFK,1/16/2024 8:40,170,On-time,1219,Leisure,Premium Economy,7.4,3,0,0
F767,DEN,DFW,9/21/2023 7:19,166,On-time,1426,Family,Economy,7.1,6,0,0
F1805,ATL,DFW,7/11/2024 15:25,146,On-time,1211,Leisure,Business,4.9,11,0,0
F1241,ORD,LAX,11/3/2024 2:35,163,Cancelled,731,Family,Economy,5.9,11,1,0
F1342,DEN,ORD,4/20/2024 2:15,133,On-time,1036,Emergency,Economy,4.2,5,1,0
F1734,LAX,DEN,10/27/2024 16:28,236,On-time,1239,Business,Premium Economy,5,2,1,0
F602,JFK,SFO,10/21/2024 13:58,119,Delayed,1332,Leisure,Premium Economy,7.9,2,0,0
F1529,ORD,JFK,8/25/2023 21:42,186,Delayed,1691,Leisure,Economy,5.9,10,0,0
F668,ORD,ORD,1/15/2024 21:43,118,Delayed,1293,Leisure,First,10,1,0,0
F458,SEA,SEA,6/4/2024 12:59,143,On-time,1076,Leisure,Economy,7.8,4,1,0
F406,ATL,ORD,7/11/2023 15:00,281,On-time,737,Leisure,Premium Economy,4.7,0,0,0
F1606,DFW,LAX,11/3/2023 13:17,197,On-time,1257,Business,Economy,8.3,0,0,0
F1340,DEN,SEA,1/7/2024 19:36,255,On-time,1453,Business,Economy,8,11,0,0
F1490,ORD,SFO,9/26/2024 8:19,203,On-time,1137,Leisure,Business,7.2,3,0,0
F1266,ORD,SFO,9/10/2023 10:15,265,Delayed,1299,Leisure,Economy,5.9,5,0,0
F298,DFW,SEA,12/15/2023 10:02,163,Delayed,1314,Family,Economy,8.6,8,0,0
F261,DEN,SEA,3/5/2024 18:32,143,On-time,658,Business,Premium Economy,8.5,6,1,0
F1040,LAX,ORD,6/20/2023 20:27,212,On-time,1109,Emergency,Premium Economy,8.5,4,0,0
F1479,ATL,ORD,12/23/2023 7:03,107,On-time,1177,Emergency,Economy,5,3,0,1
F1834,LAX,DEN,1/11/2025 5:32,217,On-time,1851,Emergency,Premium Economy,5.7,6,0,0
F974,SFO,DFW,3/2/2024 13:01,177,On-time,1426,Family,Economy,8,11,0,0
F1968,DFW,ORD,12/6/2024 7:54,167,On-time,1350,Family,Economy,10,4,0,0
F822,SEA,ORD,11/25/2023 6:21,119,On-time,1126,Leisure,Business,5.8,15,0,0
F108,LAX,SFO,7/14/2023 19:01,171,On-time,1063,Business,First,4.9,7,1,0
F1720,DFW,ORD,3/3/2025 0:22,243,On-time,862,Business,Business,5.7,22,0,0
F1797,LAX,ORD,10/2/2023 19:29,283,Delayed,1789,Family,Economy,7.2,2,0,0
F193,ATL,ORD,5/26/2023 2:35,180,On-time,1330,Business,Premium Economy,6.6,12,0,0
F735,SFO,DFW,12/11/2024 2:07,227,On-time,1230,Leisure,Economy,8.2,41,0,1
F1567,ATL,SFO,2/28/2025 0:51,260,Cancelled,1087,Leisure,Economy,6.5,2,0,0
F836,DFW,LAX,10/26/2024 21:48,223,On-time,2048,Business,Economy,5.2,10,0,0
F497,DFW,JFK,11/19/2023 3:35,173,On-time,1271,Emergency,Economy,4,15,0,0
F1189,DEN,ATL,5/27/2023 16:19,207,Delayed,1790,Business,Business,6.5,2,0,0
F1099,ORD,ATL,8/21/2024 22:10,187,Cancelled,1642,Business,Economy,4.1,25,0,0
F1188,SFO,SFO,4/23/2023 11:44,111,On-time,812,Emergency,Economy,7.4,17,0,0
F215,DFW,DFW,9/13/2024 18:25,197,On-time,1026,Leisure,Economy,8.2,1,0,0
F573,LAX,JFK,10/22/2024 4:45,253,On-time,805,Business,Economy,8.3,1,0,0
F1504,LAX,DEN,4/3/2025 18:33,172,On-time,747,Family,Economy,8.9,8,0,0
F580,LAX,DFW,12/6/2024 0:11,137,Cancelled,1470,Business,Economy,7.9,30,0,0
F519,SEA,JFK,11/30/2024 7:47,258,On-time,1330,Leisure,Economy,5.3,2,0,0
F979,LAX,ATL,4/10/2024 19:04,125,On-time,1367,Business,Economy,6.3,3,1,1
F444,ATL,SFO,9/2/2023 19:07,159,On-time,1066,Family,Economy,4.7,5,0,0
F260,ORD,ATL,3/30/2024 6:34,327,Delayed,1101,Emergency,Economy,8.4,4,0,0
F135,DFW,DFW,9/26/2024 20:21,250,On-time,1460,Leisure,Economy,6.4,5,0,0
F1491,JFK,SFO,6/7/2023 17:11,86,On-time,1191,Family,Economy,5.4,0,0,0
F991,JFK,LAX,4/21/2024 12:04,258,On-time,1293,Emergency,Business,9.8,41,0,0
F1532,LAX,DFW,1/27/2025 17:10,170,On-time,1442,Emergency,Business,10,43,0,0
F1949,LAX,DEN,4/15/2025 6:09,138,Delayed,973,Family,Economy,7.6,4,0,1
F1783,JFK,ATL,1/3/2025 3:55,176,On-time,1325,Family,Economy,6,18,0,0
F1864,DFW,SEA,6/2/2024 17:50,60,On-time,1190,Emergency,First,8.2,9,0,0
F703,SEA,DEN,10/17/2023 16:10,174,On-time,1223,Leisure,Economy,3.4,7,0,0
F946,DEN,LAX,1/21/2024 0:00,160,On-time,972,Family,Economy,7.3,7,1,0
F715,ATL,LAX,12/14/2023 12:19,232,On-time,1381,Emergency,Premium Economy,6.1,8,0,0
F684,ORD,JFK,1/19/2024 23:08,80,Delayed,1207,Family,Premium Economy,7.8,24,0,0
F692,DEN,SEA,10/25/2024 13:13,165,On-time,1169,Business,Economy,7.5,22,0,1
F1524,LAX,ATL,5/17/2024 5:26,199,On-time,961,Emergency,Economy,4.6,4,1,0
F1316,SFO,ORD,2/19/2025 16:32,242,On-time,822,Emergency,Economy,7,10,0,0
F1284,JFK,JFK,4/15/2024 4:27,200,On-time,853,Family,Economy,10,3,0,0
F1138,JFK,DFW,7/8/2024 21:43,193,On-time,1063,Business,Economy,7.7,37,0,1
F185,ATL,SEA,1/16/2025 21:31,178,On-time,1206,Family,Economy,4.2,0,0,0
F715,ORD,DEN,8/8/2024 8:39,227,On-time,1286,Emergency,Premium Economy,5.7,1,0,1
F116,SFO,DFW,11/30/2024 2:59,132,On-time,1678,Family,Economy,5,5,0,0
F979,DFW,DEN,1/31/2025 17:29,93,On-time,1119,Business,Economy,5.7,4,0,0
F50,ATL,SFO,4/2/2025 20:23,246,Delayed,1056,Business,Business,9,6,1,0
F1337,DFW,SEA,2/28/2025 22:45,255,On-time,842,Business,Economy,7.5,8,0,0
F518,SEA,DFW,4/3/2025 11:50,125,On-time,886,Business,Business,8.9,22,0,1
F1074,LAX,DFW,7/30/2023 14:35,151,On-time,1206,Family,Economy,7.7,49,0,0
F1816,ORD,LAX,12/1/2024 17:04,320,On-time,1194,Business,Economy,7,1,0,0
F25,ATL,ATL,7/2/2024 5:19,116,Cancelled,1763,Leisure,Business,8.1,1,0,0
F1450,ATL,JFK,7/15/2023 2:22,207,On-time,754,Family,First,6.5,8,0,0
F530,JFK,JFK,9/30/2023 8:11,210,On-time,1582,Leisure,Business,5.7,15,0,0
F20,DFW,DEN,2/22/2025 20:07,176,Cancelled,1625,Leisure,Economy,7.7,12,0,0
F288,JFK,LAX,11/16/2023 2:51,227,Delayed,668,Leisure,Premium Economy,7.2,0,0,0
F1746,SFO,SFO,5/22/2023 15:04,293,Delayed,1278,Emergency,Business,6.2,23,0,1
F213,SEA,ORD,11/4/2023 9:40,207,On-time,1006,Leisure,Premium Economy,8.8,6,0,0
F1664,SFO,DFW,2/28/2024 9:52,137,On-time,1520,Leisure,Business,7.8,35,0,0
F1515,DEN,JFK,8/21/2024 2:51,254,On-time,1144,Emergency,Premium Economy,7.2,10,0,0
F663,DEN,SEA,8/8/2023 1:06,256,Delayed,850,Leisure,Economy,8.9,9,0,0
F1346,DEN,ATL,2/12/2025 16:27,189,On-time,570,Emergency,Economy,6.3,20,0,0
F1481,LAX,DEN,10/14/2023 21:30,184,On-time,1073,Family,Economy,8.1,5,0,0
F204,LAX,ATL,11/8/2023 2:47,109,On-time,1310,Family,Economy,8.3,6,0,0
F1457,ORD,DEN,8/27/2023 4:30,219,On-time,1341,Emergency,Economy,6.5,3,0,0
F1465,LAX,SEA,12/15/2023 5:03,262,Cancelled,1766,Business,Economy,6.1,5,0,0
F401,ATL,DEN,1/31/2024 11:09,257,On-time,1033,Emergency,Economy,7.5,13,0,0
F379,ATL,SFO,6/25/2024 8:08,321,On-time,1195,Emergency,Premium Economy,6,14,0,0
F1637,ATL,LAX,4/20/2024 2:48,121,On-time,1577,Emergency,Economy,9.2,3,1,1
F653,JFK,JFK,12/21/2023 1:47,174,On-time,1781,Family,Economy,6.5,1,0,0
F52,JFK,SEA,5/23/2024 22:23,319,On-time,1630,Family,Economy,7.2,10,0,0
F507,SFO,SEA,1/25/2025 6:17,266,On-time,446,Emergency,Economy,5.7,1,0,0
F1038,ATL,DFW,1/24/2024 8:52,188,On-time,1046,Leisure,Business,8.5,12,0,1
F1024,JFK,DEN,4/5/2024 19:10,182,On-time,1689,Family,Economy,10,9,0,1
F819,DEN,ATL,8/8/2024 0:37,197,On-time,1020,Business,Premium Economy,8.5,3,0,0
F228,ORD,ORD,8/30/2024 0:49,248,Cancelled,1382,Leisure,Business,7.2,17,0,0
F953,JFK,SFO,8/3/2023 17:27,58,On-time,1038,Leisure,Economy,5.8,14,0,0
F690,ORD,SEA,10/19/2024 14:07,237,On-time,853,Family,Economy,7.2,28,0,0
F309,ATL,ATL,6/24/2023 20:10,186,Delayed,1039,Business,Economy,5.8,7,0,0
F1238,DEN,SEA,9/28/2023 6:18,181,On-time,1220,Leisure,Economy,7,18,0,0
F1677,DFW,SEA,12/10/2024 10:25,299,On-time,790,Family,Economy,8.5,4,0,0
F1609,LAX,SEA,8/20/2024 23:54,200,On-time,1279,Emergency,Premium Economy,8.9,0,0,0
F742,DFW,DEN,12/4/2024 9:45,142,On-time,1585,Leisure,Premium Economy,7.9,3,0,0
F1751,ORD,SFO,2/22/2025 16:56,119,On-time,1362,Business,Economy,9.1,15,0,0
F701,DFW,ATL,11/14/2024 14:39,152,On-time,949,Leisure,Economy,9.6,20,0,0
F521,LAX,JFK,8/22/2024 16:32,167,On-time,1371,Leisure,Economy,8.9,3,0,0
F671,LAX,SEA,8/29/2024 13:27,151,On-time,1094,Business,Economy,6.4,5,0,0
F732,DEN,DEN,9/18/2023 18:09,204,On-time,1200,Emergency,Economy,6,2,0,1
F1982,LAX,ATL,2/25/2024 7:48,144,On-time,1286,Leisure,Business,5.2,8,0,0
F1095,SFO,DFW,7/31/2023 21:28,78,On-time,1108,Family,First,9.1,7,0,0
F231,DEN,SEA,9/9/2024 18:03,227,On-time,1777,Emergency,Economy,6.9,16,0,0
F999,SFO,SEA,11/7/2024 23:34,163,On-time,1142,Family,Economy,8.9,5,0,0
F1716,SEA,LAX,12/12/2024 22:24,217,On-time,1286,Emergency,Economy,7,13,0,1
F1150,JFK,DEN,6/24/2024 7:31,287,On-time,1379,Leisure,Premium Economy,5.8,26,0,0
F1298,SFO,LAX,5/5/2023 7:36,181,On-time,1246,Business,Economy,6.6,2,0,0
F53,SFO,LAX,9/16/2023 15:10,237,Delayed,1057,Emergency,Business,9.5,12,0,1
F46,DFW,ORD,10/20/2023 6:32,181,On-time,1141,Family,Economy,5.7,2,0,0
F1454,LAX,SEA,1/23/2025 15:08,105,Delayed,1369,Leisure,Economy,6.8,16,0,0
F483,SFO,SFO,10/8/2023 6:30,92,On-time,1457,Family,Economy,8.2,3,0,0
F897,DEN,DEN,11/7/2023 5:09,253,Delayed,1046,Leisure,Economy,5.6,44,0,0
